path,label,env,env_id,class_name,sample_id,env_cls,train
domainbed/data/PACS/art_painting/dog/pic_127.jpg,0,A,0,dog,116,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_130.jpg,0,A,0,dog,117,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_131.jpg,0,A,0,dog,118,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_132.jpg,0,A,0,dog,119,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_133.jpg,0,A,0,dog,120,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_134.jpg,0,A,0,dog,121,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_135.jpg,0,A,0,dog,122,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_136.jpg,0,A,0,dog,123,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_137.jpg,0,A,0,dog,124,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_138.jpg,0,A,0,dog,125,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_139.jpg,0,A,0,dog,126,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_140.jpg,0,A,0,dog,127,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_143.jpg,0,A,0,dog,128,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_144.jpg,0,A,0,dog,129,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_145.jpg,0,A,0,dog,130,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_146.jpg,0,A,0,dog,131,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_147.jpg,0,A,0,dog,132,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_148.jpg,0,A,0,dog,133,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_149.jpg,0,A,0,dog,134,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_150.jpg,0,A,0,dog,135,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_151.jpg,0,A,0,dog,136,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_152.jpg,0,A,0,dog,137,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_153.jpg,0,A,0,dog,138,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_154.jpg,0,A,0,dog,139,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_155.jpg,0,A,0,dog,140,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_156.jpg,0,A,0,dog,141,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_157.jpg,0,A,0,dog,142,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_158.jpg,0,A,0,dog,143,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_161.jpg,0,A,0,dog,144,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_163.jpg,0,A,0,dog,145,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_164.jpg,0,A,0,dog,146,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_165.jpg,0,A,0,dog,147,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_166.jpg,0,A,0,dog,148,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_167.jpg,0,A,0,dog,149,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_168.jpg,0,A,0,dog,150,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_169.jpg,0,A,0,dog,151,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_170.jpg,0,A,0,dog,152,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_172.jpg,0,A,0,dog,153,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_173.jpg,0,A,0,dog,154,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_174.jpg,0,A,0,dog,155,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_176.jpg,0,A,0,dog,156,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_177.jpg,0,A,0,dog,157,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_178.jpg,0,A,0,dog,158,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_179.jpg,0,A,0,dog,159,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_180.jpg,0,A,0,dog,160,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_181.jpg,0,A,0,dog,161,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_182.jpg,0,A,0,dog,162,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_183.jpg,0,A,0,dog,163,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_184.jpg,0,A,0,dog,164,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_185.jpg,0,A,0,dog,165,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_186.jpg,0,A,0,dog,166,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_187.jpg,0,A,0,dog,167,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_188.jpg,0,A,0,dog,168,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_189.jpg,0,A,0,dog,169,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_191.jpg,0,A,0,dog,170,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_192.jpg,0,A,0,dog,171,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_193.jpg,0,A,0,dog,172,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_194.jpg,0,A,0,dog,173,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_195.jpg,0,A,0,dog,174,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_196.jpg,0,A,0,dog,175,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_197.jpg,0,A,0,dog,176,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_198.jpg,0,A,0,dog,177,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_199.jpg,0,A,0,dog,178,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_200.jpg,0,A,0,dog,179,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_201.jpg,0,A,0,dog,180,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_202.jpg,0,A,0,dog,181,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_203.jpg,0,A,0,dog,182,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_204.jpg,0,A,0,dog,183,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_205.jpg,0,A,0,dog,184,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_206.jpg,0,A,0,dog,185,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_208.jpg,0,A,0,dog,186,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_209.jpg,0,A,0,dog,187,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_210.jpg,0,A,0,dog,188,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_211.jpg,0,A,0,dog,189,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_212.jpg,0,A,0,dog,190,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_213.jpg,0,A,0,dog,191,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_214.jpg,0,A,0,dog,192,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_215.jpg,0,A,0,dog,193,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_217.jpg,0,A,0,dog,194,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_219.jpg,0,A,0,dog,195,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_220.jpg,0,A,0,dog,196,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_221.jpg,0,A,0,dog,197,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_222.jpg,0,A,0,dog,198,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_223.jpg,0,A,0,dog,199,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_224.jpg,0,A,0,dog,200,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_225.jpg,0,A,0,dog,201,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_226.jpg,0,A,0,dog,202,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_227.jpg,0,A,0,dog,203,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_228.jpg,0,A,0,dog,204,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_229.jpg,0,A,0,dog,205,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_230.jpg,0,A,0,dog,206,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_231.jpg,0,A,0,dog,207,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_232.jpg,0,A,0,dog,208,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_233.jpg,0,A,0,dog,209,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_234.jpg,0,A,0,dog,210,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_235.jpg,0,A,0,dog,211,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_236.jpg,0,A,0,dog,212,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_237.jpg,0,A,0,dog,213,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_238.jpg,0,A,0,dog,214,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_239.jpg,0,A,0,dog,215,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_240.jpg,0,A,0,dog,216,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_241.jpg,0,A,0,dog,217,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_242.jpg,0,A,0,dog,218,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_243.jpg,0,A,0,dog,219,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_244.jpg,0,A,0,dog,220,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_245.jpg,0,A,0,dog,221,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_246.jpg,0,A,0,dog,222,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_247.jpg,0,A,0,dog,223,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_248.jpg,0,A,0,dog,224,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_249.jpg,0,A,0,dog,225,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_250.jpg,0,A,0,dog,226,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_251.jpg,0,A,0,dog,227,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_252.jpg,0,A,0,dog,228,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_253.jpg,0,A,0,dog,229,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_254.jpg,0,A,0,dog,230,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_255.jpg,0,A,0,dog,231,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_256.jpg,0,A,0,dog,232,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_257.jpg,0,A,0,dog,233,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_258.jpg,0,A,0,dog,234,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_259.jpg,0,A,0,dog,235,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_260.jpg,0,A,0,dog,236,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_261.jpg,0,A,0,dog,237,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_262.jpg,0,A,0,dog,238,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_263.jpg,0,A,0,dog,239,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_264.jpg,0,A,0,dog,240,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_265.jpg,0,A,0,dog,241,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_266.jpg,0,A,0,dog,242,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_267.jpg,0,A,0,dog,243,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_268.jpg,0,A,0,dog,244,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_269.jpg,0,A,0,dog,245,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_271.jpg,0,A,0,dog,246,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_272.jpg,0,A,0,dog,247,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_274.jpg,0,A,0,dog,248,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_275.jpg,0,A,0,dog,249,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_276.jpg,0,A,0,dog,250,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_278.jpg,0,A,0,dog,251,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_279.jpg,0,A,0,dog,252,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_280.jpg,0,A,0,dog,253,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_281.jpg,0,A,0,dog,254,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_282.jpg,0,A,0,dog,255,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_283.jpg,0,A,0,dog,256,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_284.jpg,0,A,0,dog,257,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_285.jpg,0,A,0,dog,258,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_286.jpg,0,A,0,dog,259,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_287.jpg,0,A,0,dog,260,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_288.jpg,0,A,0,dog,261,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_289.jpg,0,A,0,dog,262,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_290.jpg,0,A,0,dog,263,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_291.jpg,0,A,0,dog,264,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_292.jpg,0,A,0,dog,265,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_293.jpg,0,A,0,dog,266,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_294.jpg,0,A,0,dog,267,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_295.jpg,0,A,0,dog,268,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_296.jpg,0,A,0,dog,269,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_297.jpg,0,A,0,dog,270,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_298.jpg,0,A,0,dog,271,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_299.jpg,0,A,0,dog,272,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_300.jpg,0,A,0,dog,273,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_301.jpg,0,A,0,dog,274,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_303.jpg,0,A,0,dog,275,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_304.jpg,0,A,0,dog,276,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_305.jpg,0,A,0,dog,277,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_306.jpg,0,A,0,dog,278,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_307.jpg,0,A,0,dog,279,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_308.jpg,0,A,0,dog,280,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_309.jpg,0,A,0,dog,281,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_310.jpg,0,A,0,dog,282,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_311.jpg,0,A,0,dog,283,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_312.jpg,0,A,0,dog,284,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_313.jpg,0,A,0,dog,285,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_314.jpg,0,A,0,dog,286,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_315.jpg,0,A,0,dog,287,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_316.jpg,0,A,0,dog,288,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_317.jpg,0,A,0,dog,289,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_318.jpg,0,A,0,dog,290,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_319.jpg,0,A,0,dog,291,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_320.jpg,0,A,0,dog,292,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_321.jpg,0,A,0,dog,293,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_322.jpg,0,A,0,dog,294,A_dog,False
domainbed/data/PACS/art_painting/dog/pic_323.jpg,0,A,0,dog,295,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_324.jpg,0,A,0,dog,296,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_325.jpg,0,A,0,dog,297,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_326.jpg,0,A,0,dog,298,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_327.jpg,0,A,0,dog,299,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_328.jpg,0,A,0,dog,300,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_329.jpg,0,A,0,dog,301,A_dog,True
domainbed/data/PACS/art_painting/dog/pic_330.jpg,0,A,0,dog,302,A_dog,True
